incident_id,description,machine_prediction,confidence,human_label,correct,notes
72875,"At an anti-Israel rally organized by the ANSWER Coalition, the Democratic Socialists of America, the Party for Socialism and Liberation and the Congress of Workers' Organizations NH, a speaker said, ""It is the Zionists, ironically the new Nazis of the 21st century, who by theology is rooted in Jewish supremacy. Although only specific kinds of Jews.""",Publications,0.6398194673856099,,,
69710,A Jewish individual received a harassing email about a bar mitzvah. The victim had previously received harassment due to their activism for the LGBTQ community.,Publications,0.4427251461346944,,,
64345,"Individuals associated with the antisemitic Goyim Defense League distributed antisemitic fliers in a little library that read: ""Every single aspect of the LGBTQ Movement is Jewish,"" ""Every single aspect of the NBA is Jewish"" and ""Diversity means fewer white people, inclusion means exclusion of white people, equity means stealing from white people.""",Publications,0.6032321694691976,,,
70188,"During an academic conference on behavioral therapy, a presenter showed slides that depicted Zionism as morally equivalent to fascism and bigoted ideologies including homophobia and rape culture.",Publications,0.5563915017445882,,,
67603,"An individual received a threatening antisemitic letter in their mailbox that told them to ""Move out"" and included swastikas.",Publications,0.4580167773564657,,,
66665,"An Orthodox rabbi was assaulted by a rideshare driver who said he ""doesn't like the energy of people like him.""",Publications,0.415162587483724,,,
70720,An individual was threatened for being Jewish at their home.,Publications,0.5454279425938924,,,
64026,"An individual sent a bomb threat to a Jewish community center in response to the center's upcoming drag story hour. The email read: ""Fuck you pedophiles. You defile the name of Judaism. This disgusting display of degeneracy, this moral filth, is not only child abuse but straight up pedophilia. We will purify this land of you heretics if we must.""",Publications,0.4709095600446065,,,
70870,"An individual approached a Jewish person's car, slammed their hand on the hood and yelled profanities and slurs including, ""Jewboy.""",Publications,0.5380443576176961,,,
63828,"A high school's newspaper published an article claiming that: ""The ongoing killing rate suggests that the death toll in Gaza could surpass that of the Holocaust.""",Publications,0.4907665792306264,,,
70453,"Multiple antisemitic reviews were posted on Google for the Hillel at the University of Central Florida, including a comment that read: ""I walked in and saw them celebrating the destruction of 30,000 Palestinian lives.""",Publications,0.4814229253133138,,,
70369,An antisemitic message was left in a Jewish student's notebook.,Publications,0.5787951909701029,,,
71151,A Jewish institution received a phone call from an individual who went on an antisemitic rant about Jewish scriptures.,Publications,0.5338313821156819,,,
64343,"A middle school student was harassed by classmates who called him, ""Dirty little Jew,"" and said, ""You should be put in a concentration camp.""",Publications,0.4814026597340902,,,
71861,"At an anti-Israel rally organized by Anakbayan and Black Lives Matter, a speaker said, ""We are at war with white supremacy. We are at war with Zionism. We are at war with capitalism. We have only one solution, and that's revolution.""",Publications,0.5566232446034749,,,
69658,"A bookstore canceled a reading by a Jewish author because the author is ""a Zionist."" The author had not publicly identified as such.",Publications,0.513239705880483,,,
69600,"A Jewish individual received harassing antisemitic comments and messages online as a result of an article that falsely used their name titled: ""Yes, Diversity Is About Getting Rid of White People (And That's a Good Thing).""",Publications,0.5837060454686482,,,
66045,"A visibly Jewish individual walking back from Shabbat services was harassed by a passerby who yelled, ""You Jews! You Jews! Hope you don't fall. Hope you don't hit yourself!""",Publications,0.4692858103116353,,,
64602,"Individuals were harassed near the anti-Israel encampment at DePaul University. One individual was told, ""Go back to Poland."" Another individual was harassed by someone who said they hoped they would be beheaded and that "" you and the Jewish people like you should leave America.""",Publications,0.5312971714337666,,,
66280,"White Lives Matter and the antisemitic Goyim Defense League, both white supremacist groups, distributed propaganda that read: ""Every Single Aspect of Mass Immigration is Jewish,"" ""Stop White Replacement"" and ""Every Single Aspect of the LGBTQ Movement is Jewish.""",Publications,0.5995624306996663,,,
70582,"A group of juveniles chanted, ""Jew"" and threw eggs at an Orthodox rabbi.",Publications,0.4094459060033162,,,
69804,"A student was assaulted on the University of Michigan campus by a group of people after they asked if he was Jewish and he replied, ""yes.""",Publications,0.4535204711755117,,,
66789,"An individual approached a Jewish person in a supermarket asking questions about their tzitzit, and, upon learning they were Jewish, accused them of pretending to be an Israelite, being part of a conspiracy to oppress ""his people"" and repeatedly called them ""the devil"" while quoting scripture.",Publications,0.5756135228474935,,,
67980,"A man driving near a Jewish fraternity at the University of Texas, Austin, tried to lure a passerby wearing a Star of David necklace by calling out and holding a penny out of his car window. When asked if he was being antisemitic, the man replied, ""Hell yeah I'm being antisemitic"" and attempted to grab the passerby.",Publications,0.5439628604253133,,,
65596,"An individual received an email from a known antisemite that read: ""Jews Selling Blacks.""",Publications,0.6464835090637207,,,
67942,"An individual mailed letters to multiple recipients that read: ""N----RS, JEWS BAD NEWS!""",Publications,0.4981453362305959,,,
65855,"Jewish and Israeli students were harassed and called, ""Nazis"" and ""Genocide lovers"" by peers at a high school cultural night.",Publications,0.5293105486234029,,,
70193,"Messages were written on a desk at a high school that threatened to kill a Jewish teacher and included: ""Hollicaust sic "" and a racist slur.",Publications,0.501927221139272,,,
65178,"A board member of Hillel at the University of California, Berkeley, received an unprompted letter that contained several anti-Zionist statements, including: ""Zionism is a racist ideology.""",Publications,0.5874002221425374,,,
64122,"A student on a playground repeatedly yelled, ""I hate Jews!""",Publications,0.4422958734830221,,,
64083,"Individuals associated with the antisemitic Goyim Defense League and the white supremacist group White Lives Matter distributed propaganda around a residential neighborhood that read: ""Every single aspect of the Jewish Talmud is satanic"" and ""White Lives Matter.""",Publications,0.5928451064427693,,,
64905,"During an anti-Israel protest adjacent to the University of California, Los Angeles, a rabbi was assaulted and told, ""Pedophile rabbi, go back to Poland"" and ""Israel is full of pedophiles.""",Publications,0.4960411432584127,,,
70775,"An individual printed and distributed an antisemitic manifesto targeting their Jewish neighbors. The manifesto included: "" Victims' names are Jewish. My wife and I are Christians. We believe in the Lord Jesus Christ and God and our country. We are Christians being persecuted by Jews. Haven't the victims' names heard of the Holocaust? Don't they care about all the Christian soldiers all over the world that saved their race from the gas chambers and total extinction? Apparently not!""",Publications,0.5817860606511434,,,
70043,"A car displaying the messages: ""Free Palestine"" and ""Cease Fire"" loitered in the parking lot of a synagogue.","Slogans / Code words, Key Concepts / Definitions",0.4347869697411855,,,
70308,"A synagogue received an email containing a screenshot of a social media post that read: ""Jews are destruction of God since Torah given to Moses and during exodus and now.""","Slogans / Code words, Key Concepts / Definitions",0.5513518694241841,,,
64430,"An individual associated with the antisemitic Goyim Defense League distributed propaganda around a residential neighborhood that read: ""Every single aspect of the Jewish Talmud is Satanic.""","Slogans / Code words, Key Concepts / Definitions",0.5871690157254537,,,
69419,"A banner at a synagogue was vandalized by an individual who blotted out the Star of David and crossed out the words: ""Bring the hostages home.""","Slogans / Code words, Key Concepts / Definitions",0.4947900417645772,,,
66986,"A synagogue received an antisemitic letter from a known offender that read: ""The God of Israel is a God of lies, deception, avarice, conscription and coercion."" (This incident represents one of three facilities targeted in a day).","Slogans / Code words, Key Concepts / Definitions",0.6013800743420918,,,
67089,"A synagogue received an antisemitic letter from a known offender that read: ""The God of Israel is a God of lies, deception, avarice, conscription and coercion.""","Slogans / Code words, Key Concepts / Definitions",0.5609654429753621,,,
66962,"A synagogue received a threatening voice message from an individual who called the synagogue ""fucking morons"" for supporting Israel and said if any individual ""got in his way"" he was going to ""fuck you up in the worst way possible.""","Slogans / Code words, Key Concepts / Definitions",0.5231378916104634,,,
70559,A synagogue's sign was vandalized.,"Slogans / Code words, Key Concepts / Definitions",0.5436632874806722,,,
70355,An individual vandalized the exterior of a synagogue.,"Slogans / Code words, Key Concepts / Definitions",0.4477449599107106,,,
66755,An individual defaced the exterior of a synagogue.,"Slogans / Code words, Key Concepts / Definitions",0.4646438303788503,,,
69989,"Antisemitic graffiti was found that read: ""False Jews control gateway to Hell.""","Slogans / Code words, Key Concepts / Definitions",0.5755002144177754,,,
69575,"A synagogue received an antisemitic voicemail from an individual who said, ""You know what's like more cowardly than a Christian? A Jewish rabbi.""","Slogans / Code words, Key Concepts / Definitions",0.5457598212560018,,,
69938,"An individual displayed antisemitic signs in front of a judicial building, including a sign that read: ""Synagogue of Satan.""","Slogans / Code words, Key Concepts / Definitions",0.5863624456723531,,,
66987,"A synagogue received an antisemitic letter from a known offender that read: ""The God of Israel is a God of lies, deception, avarice, conscription and coercion."" (This incident represents one of three facilities targeted in a day).","Slogans / Code words, Key Concepts / Definitions",0.6013800743420918,,,
65987,"A synagogue received a threatening antisemitic email with the subject line: ""FILTHY JEW RATS!"" (This incident represents one of six synagogues targeted in a day).","Slogans / Code words, Key Concepts / Definitions",0.5418393257459004,,,
66733,"A synagogue received an antisemitic voice message from an individual who said, ""You fuckers are nothing but Satan's seed.""","Slogans / Code words, Key Concepts / Definitions",0.6641201618512471,,,
65874,"An individual called a synagogue and said, ""Fuck you, fuck you, fuck you, you dirty Jews.""","Slogans / Code words, Key Concepts / Definitions",0.5809638741811116,,,
69379,"The office of a Jewish fraternity received a voice message from an individual who said, ""Fuck you guys. You guys are fucking disgusting. Scum of the U.S., scum of the earth. This is the furthest thing from God's creation.""","Slogans / Code words, Key Concepts / Definitions",0.53785755666097,,,
69995,"A synagogue received a letter that read: ""The genocide is in your name! There is only one Jewish value: murder!""","Slogans / Code words, Key Concepts / Definitions",0.5735769513448079,,,
67512,"A note that read: ""I hate Jews"" was left at a synagogue.","Slogans / Code words, Key Concepts / Definitions",0.5665911677678426,,,
70408,"Individuals associated with the antisemitic Goyim Defense League distributed fliers near the Hillel at Purdue University that read: ""Every single aspect of the Jewish Talmud is Satanic.""","Slogans / Code words, Key Concepts / Definitions",0.5342809799512227,,,
63960,"Individuals associated with the antisemitic Goyim Defense League distributed fliers in a residential area that read: ""Every single aspect of the Jewish Talmud is Satanic.""","Slogans / Code words, Key Concepts / Definitions",0.6050359252293904,,,
70489,"A synagogue received a series of antisemitic emails that included language about how God ""hates the Jews.""","Slogans / Code words, Key Concepts / Definitions",0.512848282178243,,,
65992,"A synagogue received a threatening antisemitic email with the subject line: ""FILTHY JEW RATS!""","Slogans / Code words, Key Concepts / Definitions",0.5145879033406575,,,
70288,"A synagogue received an email with a screenshot of a social media post that read: ""Jews are destruction of God since Torah given to Moses and during exodus and now.""","Slogans / Code words, Key Concepts / Definitions",0.5570851209958394,,,
73079,An individual posted an image of a local synagogue with a threatening message.,"Slogans / Code words, Key Concepts / Definitions",0.4564142468770345,,,
69364,"Antisemitic fliers that referenced the Christian Bible and read: ""Repent or perish"" were placed on a synagogue.","Slogans / Code words, Key Concepts / Definitions",0.5973796490033467,,,
65691,"Individuals using a van displaying the words ""Repent or perish"" posted fliers that read: ""The end is near,"" ""Prepare for judgment"" and ""God loves you"" at a synagogue.","Slogans / Code words, Key Concepts / Definitions",0.4751205089886983,,,
64422,"An individual associated with the antisemitic Goyim Defense League made anti-Zionist and antisemitic remarks during a city council meeting, including calling Jews a ""Synagogue of Satan"" and said, ""We will set our people free of Zionist occupation"" and ""The Jews have been killing kids for decades and have enslaved the world with their demonic actions.""","Slogans / Code words, Key Concepts / Definitions",0.6476974132855733,,,
71035,"A synagogue received a harassing phone call from an individual who said multiple slurs including, ""Kike,"" ""N----r"" and ""White power.""","Slogans / Code words, Key Concepts / Definitions",0.5090655330022176,,,
67336,"A building was vandalized with a swastika and the message: ""You false Jews will never enter into God's kingdom.""","Slogans / Code words, Key Concepts / Definitions",0.5656874421437581,,,
69299,"During a rally to raise awareness for kidnapping victims of the October 7, 2023, attack, participants were called ""Fake Jews"" and ""spawn of Satan"" by a passerby.","Slogans / Code words, Key Concepts / Definitions",0.6022284868558248,,,
71075,A synagogue was vandalized by an individual who smashed the building's windows and damaged its exterior signage.,"Slogans / Code words, Key Concepts / Definitions",0.4570075515111287,,,
67956,A Star of David was spray-painted on a Jewish homeowner's garage.,"Slogans / Code words, Key Concepts / Definitions",0.4596954825719198,,,
67231,"A synagogue received a phone call from an individual who said their belief that ""the Jews"" are spreading ""brainwashing, manipulation, and cancer"" to non-Jews, then yelled repeatedly, ""We are coming.""","Slogans / Code words, Key Concepts / Definitions",0.5916446092923482,,,
71152,A threatening message was painted on a Jewish organization's building.,"Slogans / Code words, Key Concepts / Definitions",0.5362380388577779,,,
68643,"A synagogue received a voicemail that said they would be ""exposed for what they do to children.""","Slogans / Code words, Key Concepts / Definitions",0.5056805852254231,,,
63552,"A synagogue received a phone call from an individual who said, ""You're next,"" then hung up.","Slogans / Code words, Key Concepts / Definitions",0.4508320930798848,,,
71068,Antisemitic graffiti was found on a synagogue.,"Slogans / Code words, Key Concepts / Definitions",0.5668409708340962,,,
68726,"A synagogue received an email with the subject line: ""Sieg Heil, Jew Scum"" that read: ""We have our eyes on you. Providing free shit for rat Star of David s while us 'goy' get fucked off rates? You will burn, and we will laugh.""","Slogans / Code words, Key Concepts / Definitions",0.5280786994298299,,,
65997,"A synagogue received a threatening antisemitic email with the subject line: ""FILTHY JEW RATS!"" (This incident represents one of six synagogues targeted in a day).","Slogans / Code words, Key Concepts / Definitions",0.5418393257459004,,,
63910,A synagogue received a harassing phone call from an unknown individual who mentioned Hitler.,"Slogans / Code words, Key Concepts / Definitions",0.4907827618916829,,,
66985,"A synagogue received an antisemitic letter from a known offender that read: ""The God of Israel is a God of lies, deception, avarice, conscription and coercion."" (This incident represents one of three facilities targeted in a day).","Slogans / Code words, Key Concepts / Definitions",0.6013800743420918,,,
71034,"A synagogue received a voice message from an individual who said, ""Nazi Germany calling.""","Slogans / Code words, Key Concepts / Definitions",0.5350384357770284,,,
68267,"A synagogue received a threatening antisemitic email that included: ""So 'Jews' are actually God Hating Persians?"" and ""You bitches are in for a sweet treat.""","Slogans / Code words, Key Concepts / Definitions",0.5432861688931783,,,
69543,A synagogue received several threatening antisemitic phone calls.,"Slogans / Code words, Key Concepts / Definitions",0.5056664589246114,,,
65649,"A synagogue was vandalized with a drawing of Israeli flags and the words: ""Don't come back.""","Slogans / Code words, Key Concepts / Definitions",0.5442087891896565,,,
70592,A synagogue was vandalized with hateful graffiti.,"Slogans / Code words, Key Concepts / Definitions",0.5683762672742207,,,
65996,"A synagogue received a threatening antisemitic email with the subject line: ""FILTHY JEW RATS!"" (This incident represents one of six synagogues targeted in a day).","Slogans / Code words, Key Concepts / Definitions",0.5418393257459004,,,
63842,"A synagogue received a phone call from an individual who threatened to, ""Kill all you Jews.""","Slogans / Code words, Key Concepts / Definitions",0.5816243532498677,,,
68696,"A synagogue received an email that read: ""Jews are new mass murderers of the world.""","Slogans / Code words, Conspiracy Theories",0.6021129134496053,,,
71191,"Graffiti was found on a newspaper stand at the University of California, Davis that read: "" Aggie Zios are Zionist racist pigs.""","Slogans / Code words, Conspiracy Theories",0.5241148117383321,,,
63814,"""Free Gaza, kill unbelievers, Allah Akbar!"" was written in a residential area.","Slogans / Code words, Conspiracy Theories",0.4875029567082723,,,
68723,"A Jewish organization received an email that read: ""We have our eyes on you. Providing free shit for rat Star of David s while us 'goy' get fucked off rates? You will burn, and we will laugh.""","Slogans / Code words, Conspiracy Theories",0.4836965742905935,,,
64763,"A school-sponsored club at a high school posted on its Instagram story: ""O Allah, deal with the usurping Jews sic .""","Slogans / Code words, Conspiracy Theories",0.5550054553349812,,,
72177,"At an anti-Israel rally celebrating the anniversary of Hamas's October 7, 2023, antisemitic terrorist attack, organized by the Students for Justice in Palestine at the University of California, Los Angeles, protesters held signs with messages that included: ""By soul, by blood."" Protesters also chanted, ""From the river to the sea, Palestine will be free,"" a slogan commonly used as a call for an end to the Jewish state.","Slogans / Code words, Conspiracy Theories",0.5089233759244283,,,
69629,"""IsNOTreal"" was written in chalk next to the Holocaust and Genocide Memorial at Sonoma State University.","Slogans / Code words, Conspiracy Theories",0.4387679937680562,,,
64587,"A Jewish organization received an email from a known individual that read: ""I have come back to exterminate the Jews.""","Slogans / Code words, Conspiracy Theories",0.5438886526425679,,,
73267,"At an anti-Israel protest of a public meeting, protesters held signs with messages that read: ""USA is occupied by Zionist more than Palestine,"" echoing antisemitic conspiracy theories about a so-called ""Zionist Occupied Government.""","Slogans / Code words, Conspiracy Theories",0.5824656728108724,,,
66546,"Patriot Front, a white supremacist group, distributed propaganda that read: ""No Zionists in government, we serve one nation,"" ""Reclaim America"" and ""To ourselves and our posterity.""","Slogans / Code words, Conspiracy Theories",0.607451165040334,,,
69957,"A synagogue received an antisemitic phone call from an individual who said, ""The Jews are giving cancer to the gentiles.""","Slogans / Code words, Conspiracy Theories",0.5618775132497151,,,
65218,"During a seder at the University of California, Santa Cruz Chabad, an individual yelled, ""You all have blood on your hands"" and ""your religion is causing innocent deaths"" at attendees.","Slogans / Code words, Conspiracy Theories",0.5196365955670674,,,
67730,"Patriot Front, a white supremacist group, distributed propaganda that read: ""United we stand,"" ""No Zionists in government, we serve one nation"" and ""Reject poison.""","Slogans / Code words, Conspiracy Theories",0.5687129739125569,,,
64633,"A Jewish organization received a threatening letter that read: ""you know...? it is only a matter of time what you see in this photo happens to your offices...? what FUN iyt'll be 2 watch!? sic "" with a photo of a building destroyed in Gaza.","Slogans / Code words, Conspiracy Theories",0.5029429438908894,,,
67877,"A synagogue received a letter in the mail threatening Jews worldwide ""if Israel does not pull out of Gaza.""","Slogans / Code words, Conspiracy Theories",0.4900180342992147,,,
67076,"The University of Florida, Gainesville, received an antisemitic bomb threat that included anti-Israel language, including: ""Globalize the Intifada,"" a slogan commonly used as a call for violence against Israel and the Jewish community.","Slogans / Code words, Conspiracy Theories",0.6023918631871541,,,
69289,"Graffiti was found on a Jewish family's home that read: ""GET FUXXXED ZIOS.""","Slogans / Code words, Conspiracy Theories",0.4948052707513173,,,
65312,"Graffiti was found on the Evergreen State College campus that read: ""Kill Zionists.""","Slogans / Code words, Conspiracy Theories",0.5042495373090108,,,
68301,"A synagogue received an email that read: ""Israel is a threat to humanity that must be removed.""","Slogans / Code words, Conspiracy Theories",0.5550211313565572,,,
64567,"A Jewish newspaper received a message on its website that read: ""This war is going to expand and shall conclude only after complete eradication of the world from Jewish problem the cursed lot on earth by Allah Almighty, who just think that all other humans are the lesser creatures, whereas, what a pity that they themselves are always looking for survival using the fake Holocaust card. Wake Worls its time to get rid of their vultures called Israelis sic .""","Slogans / Code words, Conspiracy Theories",0.5747685674031575,,,
64643,"A synagogue received an email that read: ""ISLAM WILL DECLARE WAR SOON...The attack on Israel had been planned for quite some time.""","Slogans / Code words, Conspiracy Theories",0.5308801177342732,,,
73101,"An individual received an email that read: ""you killed, Hebrew rat. And we know it.""","Slogans / Code words, Conspiracy Theories",0.4469145479996999,,,
63856,"""Get fucked Zios"" was written on a home displaying an Israeli flag.","Slogans / Code words, Conspiracy Theories",0.5359056833585103,,,
70336,"A synagogue received a phone call from an individual who said, ""G is for genocide, motherfucker.""","Slogans / Code words, Conspiracy Theories",0.5456377509435018,,,
67343,"The message: ""The Only Solution Is Total Extermination"" was left on a pride poster at a synagogue.","Slogans / Code words, Conspiracy Theories",0.5825414899190267,,,
66085,"A Jewish organization received an email stating that if they accept Jesus, their ""sins"" related to the death of ""Palestinian children every nine minutes at the hands of the IDF"" will be forgiven.","Slogans / Code words, Conspiracy Theories",0.4693695846398671,,,
71070,"A medical facility was vandalized with: ""Mobilize the Intifada,"" a slogan commonly used as a call for violence against Israel and the Jewish community.","Slogans / Code words, Conspiracy Theories",0.5681718829472859,,,
68426,"A synagogue received a letter in the mail that read: ""EXECUTION NOTICE FOR JEWS WORLDWIDE"" and ""...it's time to exterminate JEWS for their mistreatment of the PALESTINIANS...""?","Slogans / Code words, Conspiracy Theories",0.5368138197263082,,,
68522,"A Jewish day school received a letter in the mail that read: ""EXECUTION NOTICE FOR JEWS WORLDWIDE.""","Slogans / Code words, Conspiracy Theories",0.468429142554601,,,
70379,"Chalk messages were left on the campus of the University of Toledo that included: ""The Intifada has begun,"" a slogan commonly used as a call for violence against Israel and the Jewish community.","Slogans / Code words, Conspiracy Theories",0.4968233052094777,,,
69899,"Graffiti was spray-painted on the ground that read: ""Kill them all"" above a Star of David.","Slogans / Code words, Conspiracy Theories",0.5423439982732137,,,
68033,"Patriot Front, a white supremacist group, posted stickers that read: ""No Zionists in government, we serve one nation,"" ""Defend American labor"" and ""Free occupied America.""","Slogans / Code words, Conspiracy Theories",0.5836802366574605,,,
68684,"Patriot Front, a white supremacist group, distributed propaganda that read: ""No Zionists in government, we serve one nation,"" ""Reclaim America"" and ""American spirit, European blood.""","Slogans / Code words, Conspiracy Theories",0.5842895153363545,,,
69609,"A mailbox was vandalized with: ""Globalize the Intifada,"" a slogan commonly used as a call for violence against Israel and the Jewish community.","Slogans / Code words, Conspiracy Theories",0.5365956667264302,,,
67653,"A Jewish community center received an antisemitic email that read: ""All those Yiddish n----rs need to be gased sic starting with the children. I'm going to gas those kids myself with zyclon b sic .""","Slogans / Code words, Conspiracy Theories",0.5178486946423848,,,
69787,"A medical office received a bomb threat email from an account titled ""Globalize the intifada"" that read: ""In the name of Palestine...I shall be going guns blazing inside this kike dormitory that I'm hiding in right now. Allahu Akbar!""","Slogans / Code words, Conspiracy Theories",0.5052486899693807,,,
66923,"A Jewish individual received an email that read: ""Kill yourself kike I'm coming to your temple to end you moloch worshipping life heil Hitler."" The email also included threatening imagery.","Slogans / Code words, Conspiracy Theories",0.4883368852933248,,,
70316,"Stickers that read: ""Colonization Breeds Resistance"" were placed on a synagogue.","Slogans / Code words, Conspiracy Theories",0.5164128783543904,,,
69442,"A public bus was vandalized with: ""Expel All Jews.""","Slogans / Code words, Conspiracy Theories",0.5037814620335896,,,
66790,"The headquarters of Chabad received an online message that read: ""In the name of jihad I shall kill every Jew in this world to honor our Palestinian comrades sic .""","Slogans / Code words, Conspiracy Theories",0.5573827865918477,,,
68808,"A Jewish organization received an antisemitic email that read: ""We will burn that rodent road you call newspaper's address and send you Devil Worshiping Kikes to hell, where you belong.""","Slogans / Code words, Conspiracy Theories",0.5299346092542012,,,
70310,"An individual received an email containing a screenshot of a social media post that read: ""Jews are destruction of God since Torah given to Moses and during exodus and now.""","Slogans / Code words, Conspiracy Theories",0.4964519682725271,,,
70078,"Fliers were distributed at Temple University that read: ""The Land of Intifada."" ""Intifada"" is a term often used as a call for violence against Israel and the Jewish community.","Slogans / Code words, Conspiracy Theories",0.6051897648175557,,,
66390,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Life, Liberty, Victory"" and ""No Zionists in Government, We Serve One Nation.""","Slogans / Code words, Conspiracy Theories",0.5631195548375447,,,
70222,"""Fuck Zio Scum"" was drawn on a building.","Slogans / Code words, Conspiracy Theories",0.4222103002866109,,,
70339,"A digital billboard was hacked to display the message: ""Death to Israel.""","Slogans / Code words, Conspiracy Theories",0.5146519783337911,,,
64280,"An employee of a Jewish organization received an email that read, in part: ""I have come back to exterminate the Jews.""","Slogans / Code words, Conspiracy Theories",0.5535058024724324,,,
66888,"A school administrator received a threatening antisemitic message via social media that included: ""Bomb the Jews ...shoot a bullet so fast that it pierces through every single one of them and they all come falling down like dominos grasping their guts.""","Slogans / Code words, Conspiracy Theories",0.5089158061345418,,,
64337,"A Jewish museum received an antisemitic and anti-Israel voicemail that said, ""Zionists are a fucking plague on humanity.""","Slogans / Code words, Conspiracy Theories",0.5678395870526631,,,
70588,"An individual received a message that read: ""Watch your back. Shlomo might end up in an oven.""","Slogans / Code words, Conspiracy Theories",0.4089707973798116,,,
68625,Antisemitic fliers were distributed around a public area.,Tactics,0.5202344301541646,,,
70716,An antisemitic poster associated with the white supremacist group Patriot Front was pasted in a public area.,Tactics,0.5657855513890584,,,
64813,Fliers raising awareness of Israeli hostages were defaced on the campus of the University of Washington.,Tactics,0.4617438279787699,,,
64657,An individual tore down fliers raising awareness of Israeli hostages at Boston University.,Tactics,0.4240870121320089,,,
70130,"An individual tore down posters that read: ""raising awareness for kidnapping victims of the October 7th Hamas attack"" while calling it ""propaganda.""",Tactics,0.4984825514952342,,,
68136,An individual tore down posters raising awareness for kidnapping victims of the October 7th Hamas attack.,Tactics,0.3602732959588369,,,
63565,A group of individuals tore down posters raising awareness for kidnapping victims of the October 7th Hamas attack.,Tactics,0.3749327901204427,,,
69955,Individuals associated with the white supremacist group White Lives Matter distributed antisemitic fliers in a residential area.,Tactics,0.6214096191724141,,,
69861,"During a community call to action at George Washington University to demand that the university end all academic partnerships with ""Zionist institutions,"" protesters entered dorm rooms to pass out fliers.",Tactics,0.4080788436730703,,,
65156,"An individual tore down posters around the University of Minnesota raising awareness for kidnapping victims of the October 7, 2023, Hamas attack.",Tactics,0.3981000724633535,,,
66159,"White Lives Matter, the white supremacist group, distributed propaganda that advertised an antisemitic film.",Tactics,0.6185241583188374,,,
64514,"Individuals associated with the white supremacist Patriot Front distributed fliers in a public area that read: ""No Zionists in Government.""",Tactics,0.5731941703160603,,,
66843,Pamphlets advertising an antisemitic movie were placed on parked cars at an apartment complex.,Tactics,0.4808766487439473,,,
64658,"Fliers raising awareness of Israeli hostages were torn down from the office door of a professor at the University of Massachusetts, Amherst.",Tactics,0.384423548301061,,,
66327,"Individuals associated with the white supremacist White Lives Matter and the Patriot Front distributed propaganda that read: ""Revolution is Tradition,"" ""For the Nation, Against the State,"" ""White Lives Matter, Help Smite the Parasite,"" ""Julian Wood: Victim of Anti-White Hate,"" ""Auslander Raus! White Countries for White People"" and ""Boycott Israeli Business.""",Tactics,0.6191247943242391,,,
64715,"An individual tore down posters raising awareness for kidnapping victims of the October 7, 2023, Hamas attack.",Tactics,0.3718595746358236,,,
67782,"White Lives Matter, a white supremacist group, distributed propaganda that read: ""End the War on White Children"" and advertised an antisemitic film.",Tactics,0.5944391134579976,,,
63762,A Jewish middle school student's tzitzit were intentionally cut during school.,Tactics,0.3844432198206584,,,
69905,"A real estate sign was vandalized with a Star of David and ""Sucks.""",Tactics,0.4471277240117391,,,
64115,Individuals associated with the white supremacist White Lives Matter and the antisemitic Goyim Defense League sponsored white supremacist and antisemitic billboard displays.,Tactics,0.5837990287144978,,,
65882,"An individual tore down yard signs raising awareness for kidnapping victims of the October 7, 2023, Hamas attack in a home's front yard.",Tactics,0.4725586457252502,,,
63531,"Fliers raising awareness of Israeli hostages were ripped and vandalized with: ""Hamas didn't"" and ""IDF kills hostages.""",Tactics,0.4690982642968496,,,
68430,"An individual tore down posters raising awareness for kidnapping victims of the October 7, 2023, Hamas attack and smacked a passerby who was recording them.",Tactics,0.463272212266922,,,
66268,"Individuals associated with the white supremacist group White Lives Matter distributed propaganda that read: ""Save Our Children,"" ""Stop White Replacement,"" ""Freedom for Rob Rundo,"" ""Hospitalize Your Local Antifa Dirtbag"" and ""Kanye is Right About the Jews!!!""",Tactics,0.6436882260640462,,,
63720,"Individuals associated with the National Socialist Front, a white supremacist group, distributed antisemitic, racist and xenophobic fliers in a residential area.",Tactics,0.6323807481129964,,,
70081,"An individual tore down posters that read: ""raising awareness for kidnapping victims of the October 7th Hamas attack"" at Gallaudet University.",Tactics,0.3942144158681234,,,
70500,"Individuals associated with the white supremacist group White Lives Matter distributed antisemitic fliers in a residential area that read: ""Jews are responsible for immigration.""",Tactics,0.5629642847379048,,,
69274,"An individual tore down a yard sign raising awareness for kidnapping victims of the October 7, 2023, Hamas attack.",Tactics,0.4145622216860453,,,
70251,Fliers containing antisemitic and other bigoted writings were distributed in a residential area.,Tactics,0.5145195368131001,,,
66502,"Wyoming Active Club, a white supremacist group, placed propaganda that read: ""Keep Wyoming White,"" ""Unite or Die"" and ""No More Wars for Israel, End Jewish Terror.""",Tactics,0.5304316523869832,,,
67852,"Two white supremacist banners were hung from bridges. The banners were antisemitic, anti-immigrant and supportive of Hitler. White supremacist propaganda was also distributed around town.",Tactics,0.596177721341451,,,
64509,"An individual tore down posters raising awareness for kidnapping victims of the October 7, 2023, Hamas attack.",Tactics,0.3718595746358236,,,
66459,"An individual associated with the white supremacist group White Lives Matter hung a banner over an overpass that read: ""End the War on White Children."" The individual also posted fliers that read: ""Stand Up White Man"" and advertised an antisemitic film.",Tactics,0.6304109338124593,,,
66287,"White Lives Matter, the white supremacist group, distributed propaganda that advertised an antisemitic film.",Tactics,0.6185241583188374,,,
